"YEAR"	"MONTH"	"DAY"	"TIME"	"LATITUDE"	"LONGITUDE"	"ODF_FILENAME"
"1993"	"10"	"14"	"0500"	42.133	-66.0043	"CTD_93032_016_1_DN"
"1993"	"10"	"14"	"0604"	42.0647	-66.0713	"CTD_93032_017_1_DN"
"1993"	"10"	"14"	"1329"	44.4533	-63.5955	"CTD_93901_006_24_DN"
"1993"	"10"	"14"	"1558"	44.4542	-64.3167	"CTD_93901_007_23_DN"
"1993"	"10"	"14"	"1620"	42.301	-65.8488	"CTD_93032_018_1_DN"
"1993"	"10"	"15"	"0948"	42.0015	-66.134	"CTD_93032_019_1_DN"
"1993"	"10"	"15"	"1320"	44.72	-65.5607	"CTD_93901_009_6_DN"
"1993"	"10"	"15"	"1400"	44.671	-65.7138	"CTD_93901_008_6_DN"
"1993"	"10"	"15"	"1427"	44.6362	-65.7442	"CTD_93901_005_10_DN"
"1993"	"10"	"15"	"1432"	42.7997	-66.44	"CTD_93032_020_1_DN"
"1993"	"10"	"15"	"1641"	42.6972	-66.6253	"CTD_93032_021_1_DN"
"1993"	"10"	"15"	"1739"	44.7535	-65.5052	"CTD_93901_010_5_DN"
"1993"	"10"	"15"	"1755"	42.598	-66.8	"CTD_93032_022_1_DN"
"1993"	"10"	"15"	"2314"	43.1683	-67.3148	"CTD_93032_024_1_DN"
"1993"	"10"	"16"	"0031"	43.2005	-67.0992	"CTD_93032_025_1_DN"
"1993"	"10"	"16"	"0152"	43.25	-66.8813	"CTD_93032_026_1_DN"
"1993"	"10"	"16"	"0259"	43.2842	-66.6947	"CTD_93032_027_1_DN"
"1993"	"10"	"17"	"0023"	44.5835	-66.3678	"CTD_93033_001_1_DN"
"1993"	"10"	"17"	"0205"	44.6693	-66.5273	"CTD_93033_002_1_DN"
"1993"	"10"	"17"	"0317"	44.748	-66.6163	"CTD_93033_003_1_DN"
"1993"	"10"	"17"	"0555"	44.6778	-66.3425	"CTD_93033_004_1_DN"
"1993"	"10"	"17"	"0703"	44.7605	-66.4533	"CTD_93033_005_1_DN"
"1993"	"10"	"17"	"0818"	44.8507	-66.5863	"CTD_93033_006_1_DN"
"1993"	"10"	"17"	"0917"	44.8568	-66.7313	"CTD_93033_007_1_DN"
"1993"	"10"	"17"	"1024"	44.9155	-66.7907	"CTD_93033_008_1_DN"
"1993"	"10"	"17"	"1200"	45.0335	-66.7967	"CTD_93033_009_1_DN"
"1993"	"10"	"17"	"1630"	45.0585	-66.791	"CTD_93033_070_1_DN"
"1993"	"10"	"17"	"1637"	45.0545	-66.7985	"CTD_93033_071_1_DN"
"1993"	"10"	"17"	"1642"	45.0542	-66.8007	"CTD_93033_072_1_DN"
"1993"	"10"	"17"	"1648"	45.0508	-66.8047	"CTD_93033_073_1_DN"
"1993"	"10"	"17"	"1655"	45.0498	-66.8083	"CTD_93033_074_1_DN"
"1993"	"10"	"17"	"1702"	45.0472	-66.8117	"CTD_93033_075_1_DN"
"1993"	"10"	"17"	"1712"	45.0448	-66.8152	"CTD_93033_076_1_DN"
"1993"	"10"	"17"	"1722"	45.0423	-66.8197	"CTD_93033_077_1_DN"
"1993"	"10"	"17"	"1731"	45.0392	-66.8258	"CTD_93033_078_1_DN"
"1993"	"10"	"17"	"1738"	45.0372	-66.8298	"CTD_93033_079_1_DN"
"1993"	"10"	"17"	"1746"	45.039	-66.8392	"CTD_93033_080_1_DN"
"1993"	"10"	"17"	"2338"	45.004	-66.6953	"CTD_93033_010_1_DN"
"1993"	"10"	"18"	"0103"	44.9882	-66.6405	"CTD_93033_011_1_DN"
"1993"	"10"	"18"	"0157"	44.9273	-66.6646	"CTD_93033_012_1_DN"
"1993"	"10"	"18"	"0253"	44.9303	-66.5312	"CTD_93033_013_1_DN"
"1993"	"10"	"18"	"0433"	44.9247	-66.3745	"CTD_93033_014_1_DN"
"1993"	"10"	"18"	"0457"	44.9297	-66.3702	"CTD_93033_014_2_DN"
"1993"	"10"	"18"	"0549"	44.8537	-66.4045	"CTD_93033_015_1_DN"
"1993"	"10"	"18"	"0606"	44.8545	-66.405	"CTD_93033_015_2_DN"
"1993"	"10"	"18"	"0706"	44.7993	-66.2962	"CTD_93033_016_1_DN"
"1993"	"10"	"18"	"0757"	44.7742	-66.195	"CTD_93033_017_1_DN"
"1993"	"10"	"18"	"1052"	44.9648	-66.8622	"CTD_93033_018_1_DN"
"1993"	"10"	"18"	"1314"	45.0048	-67.041	"CTD_93033_019_1_DN"
"1993"	"10"	"18"	"1503"	45.0618	-66.9618	"CTD_93033_020_1_DN"
"1993"	"10"	"18"	"1545"	45.1015	-66.9678	"CTD_93033_021_1_DN"
"1993"	"10"	"18"	"1908"	45.0063	-66.8442	"CTD_93033_022_1_DN"
"1993"	"10"	"18"	"2036"	44.9972	-66.7875	"CTD_93033_023_1_DN"
"1993"	"10"	"18"	"2142"	44.9617	-66.7582	"CTD_93033_024_1_DN"
"1993"	"10"	"18"	"2224"	45.0165	-66.7162	"CTD_93033_025_1_DN"
"1993"	"10"	"18"	"2303"	45.0402	-66.6432	"CTD_93033_026_1_DN"
"1993"	"10"	"18"	"2339"	45.0665	-66.5747	"CTD_93033_027_1_DN"
"1993"	"10"	"19"	"0126"	45.0318	-66.5527	"CTD_93033_028_1_DN"
"1993"	"10"	"19"	"0157"	45.001	-66.4912	"CTD_93033_029_1_DN"
"1993"	"10"	"19"	"0310"	45.0053	-66.3502	"CTD_93033_031_1_DN"
"1993"	"10"	"19"	"0405"	44.9503	-66.2827	"CTD_93033_032_1_DN"
"1993"	"10"	"19"	"0513"	44.897	-66.1262	"CTD_93033_033_1_DN"
"1993"	"10"	"19"	"0559"	44.9415	-66.0633	"CTD_93033_034_1_DN"
"1993"	"10"	"19"	"0653"	44.9825	-66.1707	"CTD_93033_035_1_DN"
"1993"	"10"	"19"	"0800"	45.0222	-66.0358	"CTD_93033_036_1_DN"
"1993"	"10"	"19"	"0906"	45.0668	-65.9352	"CTD_93033_037_1_DN"
"1993"	"10"	"19"	"0943"	45.0943	-65.9993	"CTD_93033_038_1_DN"
"1993"	"10"	"19"	"1042"	45.1495	-65.9553	"CTD_93033_039_1_DN"
"1993"	"10"	"19"	"1347"	45.2647	-66.0637	"CTD_93033_040_1_DN"
"1993"	"10"	"19"	"1656"	45.1782	-66.0825	"CTD_93033_041_1_DN"
"1993"	"10"	"19"	"1744"	45.1562	-66.0102	"CTD_93033_042_1_DN"
"1993"	"10"	"19"	"1845"	45.1087	-66.0645	"CTD_93033_043_1_DN"
"1993"	"10"	"19"	"2017"	45.1148	-66.1193	"CTD_93033_044_1_DN"
"1993"	"10"	"19"	"2039"	45.1287	-66.1462	"CTD_93033_045_1_DN"
"1993"	"10"	"19"	"2147"	45.1465	-66.1697	"CTD_93033_046_1_DN"
"1993"	"10"	"19"	"2225"	45.0995	-66.2692	"CTD_93033_047_1_DN"
"1993"	"10"	"19"	"2308"	45.0552	-66.1847	"CTD_93033_048_1_DN"
"1993"	"10"	"19"	"2334"	45.0343	-66.253	"CTD_93033_049_1_DN"
"1993"	"10"	"20"	"0035"	45.0498	-66.3207	"CTD_93033_050_1_DN"
"1993"	"10"	"20"	"0058"	45.0772	-66.3687	"CTD_93033_051_1_DN"
"1993"	"10"	"20"	"0214"	45.0378	-66.4602	"CTD_93033_052_1_DN"
"1993"	"10"	"20"	"0342"	45.0545	-66.4502	"CTD_93033_053_1_DN"
"1993"	"10"	"20"	"0434"	45.0545	-66.4507	"CTD_93033_053_2_DN"
"1993"	"10"	"20"	"0529"	45.0543	-66.4507	"CTD_93033_053_3_DN"
"1993"	"10"	"20"	"0631"	45.0548	-66.4518	"CTD_93033_053_4_DN"
"1993"	"10"	"20"	"0735"	45.0547	-66.4522	"CTD_93033_053_5_DN"
"1993"	"10"	"20"	"0830"	45.0547	-66.4517	"CTD_93033_053_6_DN"
"1993"	"10"	"20"	"0931"	45.0547	-66.4517	"CTD_93033_053_7_DN"
"1993"	"10"	"20"	"1034"	45.0548	-66.452	"CTD_93033_053_8_DN"
"1993"	"10"	"20"	"1132"	45.0548	-66.4522	"CTD_93033_053_9_DN"
"1993"	"10"	"20"	"1212"	45.0713	-66.4373	"CTD_93033_058_1_DN"
"1993"	"10"	"20"	"1225"	45.069	-66.4475	"CTD_93033_059_1_DN"
"1993"	"10"	"20"	"1230"	45.0545	-66.4518	"CTD_93033_053_10_DN"
"1993"	"10"	"20"	"1236"	45.0692	-66.44	"CTD_93033_060_1_DN"
"1993"	"10"	"20"	"1244"	45.0688	-66.4335	"CTD_93033_061_1_DN"
"1993"	"10"	"20"	"1252"	45.0638	-66.431	"CTD_93033_065_1_DN"
"1993"	"10"	"20"	"1259"	45.0645	-66.4373	"CTD_93033_064_1_DN"
"1993"	"10"	"20"	"1312"	45.0635	-66.4435	"CTD_93033_063_1_DN"
"1993"	"10"	"20"	"1320"	45.064	-66.4503	"CTD_93033_062_1_DN"
"1993"	"10"	"20"	"1326"	45.0598	-66.454	"CTD_93033_066_1_DN"
"1993"	"10"	"20"	"1330"	45.0553	-66.451	"CTD_93033_053_11_DN"
"1993"	"10"	"20"	"1334"	45.06	-66.4442	"CTD_93033_067_1_DN"
"1993"	"10"	"20"	"1340"	45.0605	-66.4403	"CTD_93033_068_1_DN"
"1993"	"10"	"20"	"1347"	45.06	-66.434	"CTD_93033_069_1_DN"
"1993"	"10"	"20"	"1357"	45.0735	-66.4348	"CTD_93033_058_2_DN"
"1993"	"10"	"20"	"1404"	45.0693	-66.4338	"CTD_93033_061_2_DN"
"1993"	"10"	"20"	"1412"	45.069	-66.4408	"CTD_93033_060_2_DN"
"1993"	"10"	"20"	"1419"	45.0692	-66.447	"CTD_93033_059_2_DN"
"1993"	"10"	"20"	"1425"	45.0643	-66.4508	"CTD_93033_062_2_DN"
"1993"	"10"	"20"	"1428"	45.055	-66.452	"CTD_93033_053_12_DN"
"1993"	"10"	"20"	"1431"	45.0643	-66.4425	"CTD_93033_063_2_DN"
"1993"	"10"	"20"	"1438"	45.064	-66.4368	"CTD_93033_064_2_DN"
"1993"	"10"	"20"	"1532"	45.0545	-66.4517	"CTD_93033_053_13_DN"
"1993"	"10"	"20"	"1618"	45.0642	-66.4343	"CTD_93033_065_2_DN"
"1993"	"10"	"20"	"1625"	45.0595	-66.4343	"CTD_93033_069_2_DN"
"1993"	"10"	"20"	"1630"	45.0547	-66.4507	"CTD_93033_053_14_DN"
"1993"	"10"	"20"	"1632"	45.0598	-66.4412	"CTD_93033_068_2_DN"
"1993"	"10"	"20"	"1638"	45.0597	-66.4472	"CTD_93033_067_2_DN"
"1993"	"10"	"20"	"1645"	45.0603	-66.4533	"CTD_93033_066_2_DN"
"1993"	"10"	"20"	"1733"	45.0545	-66.4513	"CTD_93033_053_15_DN"
"1993"	"10"	"20"	"1850"	45.0563	-66.452	"CTD_93033_530_16_DN"
"1993"	"10"	"20"	"1928"	45.0563	-66.452	"CTD_93033_530_17_DN"
"1993"	"10"	"20"	"2030"	45.0563	-66.452	"CTD_93033_530_18_DN"
"1993"	"10"	"20"	"2128"	45.0563	-66.452	"CTD_93033_530_19_DN"
"1993"	"10"	"20"	"2230"	45.0563	-66.452	"CTD_93033_530_20_DN"
"1993"	"10"	"20"	"2333"	45.0563	-66.452	"CTD_93033_530_21_DN"
"1993"	"10"	"21"	"0033"	45.0563	-66.452	"CTD_93033_530_22_DN"
"1993"	"10"	"21"	"0129"	45.0563	-66.452	"CTD_93033_530_23_DN"
"1993"	"10"	"21"	"0229"	45.0563	-66.452	"CTD_93033_530_24_DN"
"1993"	"10"	"21"	"0329"	45.0563	-66.452	"CTD_93033_530_25_DN"
"1993"	"10"	"21"	"0427"	45.0563	-66.452	"CTD_93033_530_26_DN"
"1993"	"10"	"21"	"0532"	45.0563	-66.452	"CTD_93033_530_27_DN"
"1993"	"10"	"21"	"0632"	45.0557	-66.4522	"CTD_93033_053_28_DN"
"1993"	"10"	"21"	"0730"	45.0548	-66.4518	"CTD_93033_053_29_DN"
"1993"	"10"	"21"	"0832"	45.0545	-66.452	"CTD_93033_053_30_DN"
"1993"	"10"	"21"	"0931"	45.0552	-66.4527	"CTD_93033_053_31_DN"
"1993"	"10"	"21"	"1030"	45.0547	-66.4518	"CTD_93033_053_32_DN"
"1993"	"10"	"21"	"1128"	45.0547	-66.4522	"CTD_93033_053_33_DN"
"1993"	"10"	"21"	"1227"	45.0547	-66.4522	"CTD_93033_053_34_DN"
"1993"	"10"	"21"	"1329"	45.0555	-66.4522	"CTD_93033_053_35_DN"
"1993"	"10"	"21"	"1429"	45.056	-66.4522	"CTD_93033_053_36_DN"
"1993"	"10"	"21"	"1503"	45.0563	-66.4522	"CTD_93033_053_37_DN"
"1993"	"10"	"22"	"0043"	44.294	-66.3318	"CTD_93033_081_1_DN"
"1993"	"10"	"22"	"2117"	43.7472	-65.3233	"CTD_93033_054_1_DN"
"1993"	"10"	"22"	"2143"	43.7475	-66.3242	"CTD_93033_082_1_DN"
"1993"	"10"	"23"	"0623"	44.0373	-64.6827	"CTD_93033_055_1_DN"
"1993"	"10"	"23"	"0631"	44.0363	-64.6808	"CTD_93033_055_2_DN"
"1993"	"10"	"23"	"1220"	44.2608	-64.3592	"CTD_93033_056_1_DN"
"1993"	"10"	"24"	"1900"	43.8347	-62.8827	"CTD_93033_057_1_DN"
"1993"	"10"	"28"	"1315"	44.4533	-63.5955	"CTD_93901_006_25_DN"
"1993"	"10"	"28"	"1533"	44.4542	-64.3167	"CTD_93901_007_24_DN"
"1993"	"10"	"29"	"1322"	44.72	-65.5607	"CTD_93901_009_7_DN"
"1993"	"10"	"29"	"1407"	44.671	-65.7138	"CTD_93901_008_7_DN"
"1993"	"10"	"29"	"1442"	44.6362	-65.7442	"CTD_93901_005_11_DN"
"1993"	"10"	"29"	"1747"	44.7535	-65.5052	"CTD_93901_010_6_DN"
"1993"	"11"	"11"	"0304"	45.4825	-59.517	"CTD_93040_001_1_DN"
"1993"	"11"	"11"	"0921"	45.5532	-57.9823	"CTD_93040_002_1_DN"
"1993"	"11"	"11"	"1036"	45.6183	-57.8998	"CTD_93040_003_1_DN"
"1993"	"11"	"11"	"1202"	45.7012	-57.81	"CTD_93040_004_1_DN"
"1993"	"11"	"11"	"1328"	45.775	-57.7158	"CTD_93040_005_1_DN"
"1993"	"11"	"11"	"1447"	45.8482	-57.6248	"CTD_93040_006_1_DN"
"1993"	"11"	"11"	"1603"	45.9225	-57.5337	"CTD_93040_007_1_DN"
"1993"	"11"	"11"	"1736"	45.9933	-57.4435	"CTD_93040_008_1_DN"
"1993"	"11"	"11"	"1906"	46.0688	-57.352	"CTD_93040_009_1_DN"
"1993"	"11"	"11"	"2018"	46.1397	-57.2567	"CTD_93040_010_1_DN"
"1993"	"11"	"11"	"2127"	46.2133	-57.1675	"CTD_93040_011_1_DN"
"1993"	"11"	"12"	"1007"	46.917	-60.1758	"CTD_93040_012_1_DN"
"1993"	"11"	"12"	"1146"	47.0662	-60.001	"CTD_93040_013_1_DN"
"1993"	"11"	"12"	"1339"	47.148	-59.898	"CTD_93040_014_1_DN"
"1993"	"11"	"12"	"1514"	47.215	-59.814	"CTD_93040_015_1_DN"
"1993"	"11"	"12"	"1650"	47.2988	-59.7283	"CTD_93040_016_1_DN"
"1993"	"11"	"12"	"1849"	47.4255	-59.5878	"CTD_93040_017_1_DN"
"1993"	"11"	"12"	"2025"	47.501	-59.467	"CTD_93040_018_1_DN"
"1993"	"11"	"12"	"2200"	47.5838	-59.333	"CTD_93040_019_1_DN"
"1993"	"11"	"14"	"0031"	47.9998	-59.499	"CTD_93040_020_1_DN"
"1993"	"11"	"14"	"2027"	47.9672	-60.333	"CTD_93040_027_1_DN"
"1993"	"11"	"14"	"2218"	47.858	-60.4577	"CTD_93040_028_1_DN"
"1993"	"11"	"14"	"2345"	47.7667	-60.5665	"CTD_93040_029_1_DN"
"1993"	"11"	"15"	"0111"	47.666	-60.6912	"CTD_93040_030_1_DN"
"1993"	"11"	"16"	"1719"	44.0993	-58.2998	"CTD_93039_001_1_DN"
"1993"	"11"	"19"	"1815"	47.8247	-62.817	"CTD_93040_063_1_DN"
"1993"	"11"	"19"	"2258"	47.1587	-63.1577	"CTD_93040_064_1_DN"
"1993"	"11"	"20"	"0430"	46.776	-62.0503	"CTD_93040_065_1_DN"
"1993"	"11"	"20"	"1549"	46.3343	-62	"CTD_93040_066_1_DN"
"1993"	"11"	"20"	"1641"	46.2328	-62.001	"CTD_93040_067_1_DN"
"1993"	"11"	"20"	"1736"	46.1335	-62.0013	"CTD_93040_068_1_DN"
"1993"	"11"	"20"	"1825"	46.0328	-62.0018	"CTD_93040_069_1_DN"
"1993"	"11"	"20"	"1914"	45.9332	-62.0008	"CTD_93040_070_1_DN"
"1993"	"11"	"23"	"1411"	44.4533	-63.5955	"CTD_93901_006_26_DN"
"1993"	"11"	"23"	"1715"	44.4542	-64.3167	"CTD_93901_007_25_DN"
"1993"	"11"	"24"	"1403"	44.72	-65.5607	"CTD_93901_009_8_DN"
"1993"	"11"	"24"	"1454"	44.671	-65.7138	"CTD_93901_008_8_DN"
"1993"	"11"	"24"	"1525"	44.6362	-65.7442	"CTD_93901_005_12_DN"
"1993"	"11"	"24"	"1654"	44.7535	-65.5052	"CTD_93901_010_7_DN"
"1993"	"12"	"07"	"1407"	44.4533	-63.5955	"CTD_93901_006_27_DN"
"1993"	"12"	"08"	"1423"	44.72	-65.5607	"CTD_93901_009_9_DN"
"1993"	"12"	"08"	"1545"	44.6362	-65.7442	"CTD_93901_005_13_DN"
"1993"	"12"	"08"	"1803"	44.7535	-65.5052	"CTD_93901_010_8_DN"
"1993"	"12"	"16"	"1932"	44.8093	-62.8607	"CTD_92902_002_17_DN"
"1993"	"12"	"17"	"1410"	44.4533	-63.5955	"CTD_92902_006_13_DN"
"1993"	"12"	"17"	"1730"	44.4542	-64.3167	"CTD_92902_007_14_DN"
"1993"	"12"	"18"	"1540"	44.4542	-64.3167	"CTD_93901_007_27_DN"
"1993"	"12"	"18"	"1844"	44.4533	-63.5955	"CTD_93901_006_28_DN"
"1993"	"12"	"19"	"1246"	44.6362	-65.7442	"CTD_93901_005_14_DN"
"1993"	"12"	"19"	"1322"	44.671	-65.7138	"CTD_93901_008_10_DN"
"1993"	"12"	"19"	"1429"	44.72	-65.5607	"CTD_93901_009_10_DN"
"1993"	"12"	"19"	"1719"	44.7535	-65.5052	"CTD_93901_010_9_DN"
"1994"	"01"	"14"	"1313"	44.6362	-65.7442	"CTD_94902_005_1_DN"
"1994"	"01"	"15"	"1300"	44.6362	-65.7442	"CTD_94902_005_2_DN"
"1994"	"01"	"15"	"1332"	44.671	-65.7138	"CTD_94902_008_1_DN"
"1994"	"01"	"15"	"1436"	44.72	-65.5607	"CTD_94902_009_1_DN"
"1994"	"01"	"21"	"1749"	44.4542	-64.3167	"CTD_94901_001_7_DN"
"1994"	"01"	"25"	"1753"	44.4533	-63.5955	"CTD_94901_001_6_DN"
"1994"	"01"	"29"	"1303"	44.6362	-65.7442	"CTD_94902_005_3_DN"
"1994"	"01"	"29"	"1309"	44.6362	-65.7442	"CTD_94902_005_4_DN"
"1994"	"01"	"29"	"1337"	44.671	-65.7138	"CTD_94902_008_2_DN"
"1994"	"01"	"29"	"1438"	44.72	-65.5607	"CTD_94902_009_2_DN"
"1994"	"02"	"17"	"1754"	44.6362	-65.7442	"CTD_94902_005_5_DN"
"1994"	"02"	"17"	"1821"	44.671	-65.7138	"CTD_94902_008_3_DN"
"1994"	"02"	"18"	"1453"	44.4533	-63.5955	"CTD_94901_002_6_DN"
"1994"	"02"	"18"	"1816"	44.4542	-64.3167	"CTD_94901_002_7_DN"
"1994"	"02"	"23"	"1848"	44.6933	-63.6408	"CTD_94903_001_2_DN"
"1994"	"03"	"02"	"1403"	44.6362	-65.7442	"CTD_94902_005_6_DN"
"1994"	"03"	"02"	"1443"	44.671	-65.7138	"CTD_94902_008_4_DN"
"1994"	"03"	"02"	"1447"	44.671	-65.7138	"CTD_94902_008_5_DN"
"1994"	"03"	"02"	"1550"	44.72	-65.5607	"CTD_94902_009_3_DN"
"1994"	"03"	"09"	"1505"	44.4542	-64.3167	"CTD_94901_003_7_DN"
"1994"	"03"	"09"	"1809"	44.4533	-63.5955	"CTD_94901_003_6_DN"
"1994"	"04"	"28"	"1253"	44.4533	-63.5955	"CTD_94901_005_6_DN"
"1994"	"04"	"28"	"1529"	44.4542	-64.3167	"CTD_94901_005_7_DN"
"1994"	"05"	"12"	"1636"	44.6533	-65.756	"CTD_94902_001_1_DN"
"1994"	"05"	"12"	"1641"	44.6545	-65.7547	"CTD_94902_002_1_DN"
"1994"	"05"	"13"	"1318"	44.4533	-63.5955	"CTD_94901_006_6_DN"
"1994"	"05"	"13"	"1558"	44.4542	-64.3167	"CTD_94901_006_7_DN"
"1994"	"05"	"25"	"1329"	45.2517	-59.1055	"CTD_94008_001_1_DN"
"1994"	"05"	"27"	"1335"	44.4533	-63.5955	"CTD_94901_007_6_DN"
"1994"	"05"	"27"	"1610"	44.4542	-64.3167	"CTD_94901_007_7_DN"
"1994"	"06"	"01"	"1414"	44.6933	-63.6408	"CTD_94903_002_2_DN"
"1994"	"06"	"07"	"1357"	44.4533	-63.5955	"CTD_94901_008_6_DN"
"1994"	"06"	"07"	"1632"	44.4542	-64.3167	"CTD_94901_008_7_DN"
"1994"	"06"	"14"	"1446"	44.4533	-63.5955	"CTD_94901_009_6_DN"
"1994"	"06"	"14"	"1547"	44.6949	-63.6413	"CTD_94011_001_1_DN"
"1994"	"06"	"14"	"1737"	44.4542	-64.3167	"CTD_94901_009_7_DN"
"1994"	"06"	"15"	"0914"	43.2583	-65.1032	"CTD_94011_004_1_DN"
"1994"	"06"	"15"	"1154"	44.6933	-63.6408	"CTD_94903_003_2_DN"
"1994"	"06"	"15"	"1753"	43.2685	-65.1132	"CTD_94011_009_1_DN"
"1994"	"06"	"16"	"1217"	43.2685	-65.1132	"CTD_94011_015_1_DN"
"1994"	"06"	"17"	"1439"	43.2767	-65.1112	"CTD_94011_021_1_DN"
"1994"	"06"	"17"	"1531"	43.2695	-65.103	"CTD_94011_022_1_DN"
"1994"	"06"	"17"	"1921"	43.2875	-65.1222	"CTD_94011_025_1_DN"
"1994"	"06"	"18"	"1326"	43.2927	-65.1193	"CTD_94011_033_1_DN"
"1994"	"06"	"19"	"1849"	43.1817	-64.0817	"CTD_94011_045_1_DN"
"1994"	"06"	"19"	"2359"	42.7224	-64.0997	"CTD_94011_049_1_DN"
"1994"	"06"	"20"	"0057"	42.7824	-64.0845	"CTD_94011_050_1_DN"
"1994"	"06"	"20"	"1224"	42.6996	-64.0694	"CTD_94011_052_1_DN"
"1994"	"06"	"20"	"1244"	42.6915	-64.062	"CTD_94011_053_1_DN"
"1994"	"06"	"20"	"1304"	42.686	-64.0592	"CTD_94011_054_1_DN"
"1994"	"06"	"20"	"1322"	42.6802	-64.0564	"CTD_94011_055_1_DN"
"1994"	"06"	"20"	"1548"	42.6702	-63.9619	"CTD_94011_057_1_DN"
"1994"	"06"	"20"	"2015"	42.8725	-63.4344	"CTD_94011_059_1_DN"
"1994"	"06"	"20"	"2131"	42.7725	-63.4389	"CTD_94011_060_1_DN"
"1994"	"06"	"21"	"1037"	42.8687	-63.425	"CTD_94011_064_1_DN"
"1994"	"06"	"21"	"1332"	44.4533	-63.5955	"CTD_94901_010_6_DN"
"1994"	"06"	"21"	"1632"	44.4542	-64.3167	"CTD_94901_010_7_DN"
"1994"	"06"	"21"	"2046"	43.1873	-62.1007	"CTD_94011_070_1_DN"
"1994"	"06"	"21"	"2303"	43.4835	-62.4498	"CTD_94011_071_1_DN"
"1994"	"06"	"22"	"0202"	43.8832	-62.8832	"CTD_94011_072_1_DN"
"1994"	"06"	"22"	"0805"	44.265	-63.3133	"CTD_94011_073_1_DN"
"1994"	"06"	"22"	"0917"	44.4	-63.4667	"CTD_94011_074_1_DN"
"1994"	"06"	"24"	"1351"	44.691	-63.6353	"CTD_94018_000_1_DN"
"1994"	"06"	"25"	"0448"	43.2486	-65.7454	"CTD_94018_001_1_DN"
"1994"	"06"	"25"	"0555"	43.165	-65.7409	"CTD_94018_002_1_DN"
"1994"	"06"	"25"	"0702"	43.0833	-65.743	"CTD_94018_003_1_DN"
"1994"	"06"	"25"	"1026"	43.0327	-65.7788	"CTD_94018_004_1_DN"
"1994"	"06"	"25"	"1741"	42.9993	-65.7489	"CTD_94018_005_1_DN"
"1994"	"06"	"25"	"1918"	42.9162	-65.747	"CTD_94018_006_1_DN"
"1994"	"06"	"25"	"1955"	42.9164	-65.7489	"CTD_94018_006_2_DN"
"1994"	"06"	"25"	"2053"	42.8344	-65.7552	"CTD_94018_007_1_DN"
"1994"	"06"	"25"	"2148"	42.7508	-65.7552	"CTD_94018_008_1_DN"
"1994"	"06"	"25"	"2236"	42.6715	-65.7501	"CTD_94018_009_1_DN"
"1994"	"06"	"25"	"2351"	42.5835	-65.7502	"CTD_94018_010_1_DN"
"1994"	"06"	"26"	"0105"	42.5007	-65.7515	"CTD_94018_011_1_DN"
"1994"	"06"	"26"	"0222"	42.4172	-65.7502	"CTD_94018_012_1_DN"
"1994"	"06"	"26"	"0342"	42.3343	-65.7972	"CTD_94018_013_1_DN"
"1994"	"06"	"26"	"0506"	42.2674	-65.8667	"CTD_94018_014_1_DN"
"1994"	"06"	"26"	"0627"	42.2004	-65.9321	"CTD_94018_015_1_DN"
"1994"	"06"	"26"	"0739"	42.1339	-65.9949	"CTD_94018_016_1_DN"
"1994"	"06"	"26"	"0859"	42.0655	-66.07	"CTD_94018_017_1_DN"
"1994"	"06"	"26"	"1108"	42.2825	-65.832	"CTD_94018_018_1_DN"
"1994"	"06"	"26"	"2004"	42.297	-65.8199	"CTD_94018_019_1_DN"
"1994"	"06"	"26"	"2109"	42.3503	-65.6779	"CTD_94018_020_1_DN"
"1994"	"06"	"26"	"2222"	42.1913	-65.7002	"CTD_94018_021_1_DN"
"1994"	"06"	"26"	"2350"	42.1758	-65.5013	"CTD_94018_022_1_DN"
"1994"	"06"	"27"	"0051"	42.0903	-65.5098	"CTD_94018_023_1_DN"
"1994"	"06"	"27"	"0225"	42.0092	-65.5572	"CTD_94018_024_1_DN"
"1994"	"06"	"27"	"0416"	41.9422	-65.6075	"CTD_94018_025_1_DN"
"1994"	"06"	"27"	"0609"	41.8572	-65.684	"CTD_94018_026_1_DN"
"1994"	"06"	"27"	"1415"	41.735	-66.5275	"CTD_94018_027_1_DN"
"1994"	"06"	"27"	"2054"	42.0021	-66.1348	"CTD_94018_028_1_DN"
"1994"	"06"	"28"	"1424"	44.4533	-63.5955	"CTD_94901_011_6_DN"
"1994"	"06"	"28"	"1702"	44.4542	-64.3167	"CTD_94901_011_7_DN"
"1994"	"06"	"28"	"1758"	42.428	-65.9759	"CTD_94018_029_1_DN"
"1994"	"06"	"28"	"1922"	42.5091	-66.1747	"CTD_94018_030_1_DN"
"1994"	"06"	"28"	"2159"	42.7989	-66.4296	"CTD_94018_031_1_DN"
"1994"	"06"	"28"	"2332"	42.695	-66.6157	"CTD_94018_032_1_DN"
"1994"	"06"	"29"	"0104"	42.5922	-66.7748	"CTD_94018_033_1_DN"
"1994"	"06"	"29"	"0237"	42.508	-66.967	"CTD_94018_034_1_DN"
"1994"	"06"	"29"	"0855"	43.1675	-67.3147	"CTD_94018_036_1_DN"
"1994"	"06"	"29"	"1031"	43.1337	-67.1008	"CTD_94018_037_1_DN"
"1994"	"06"	"29"	"1201"	43.1675	-66.866	"CTD_94018_038_1_DN"
"1994"	"06"	"29"	"1320"	43.216	-66.6488	"CTD_94018_039_1_DN"
"1994"	"06"	"29"	"1440"	43.2825	-66.442	"CTD_94018_040_1_DN"
